Date,HE,MW
10/19/23,14,3791.576
10/19/23,15,4090.143
10/19/23,16,4387.276
10/19/23,17,4512.626
10/19/23,18,4423.039
10/19/23,19,4360.619
10/19/23,20,4500.682
10/19/23,21,4598.993
10/19/23,22,4630.078
10/19/23,23,4645.474
10/19/23,24,4519.537
10/20/23,1,4212.6
10/20/23,2,4188.454
10/20/23,3,4169.954
10/20/23,4,4123.315
10/20/23,5,4091.823
10/20/23,6,3964.509
10/20/23,7,3918.373
10/20/23,8,3880.113
10/20/23,9,3883.279
10/20/23,10,3968.571
10/20/23,11,4093.928
10/20/23,12,4060.724
10/20/23,13,4137.572
10/20/23,14,4276.556
10/20/23,15,4296.975
10/20/23,16,4289.655
10/20/23,17,4117.892
10/20/23,18,3665.772
10/20/23,19,3230.442
10/20/23,20,2925.372
10/20/23,21,2839.022
10/20/23,22,2982.62
10/20/23,23,3241.267
10/20/23,24,3612.068
10/21/23,1,2838.312
10/21/23,2,3042.934
10/21/23,3,3290.834
10/21/23,4,3680.057
10/21/23,5,4132.345
10/21/23,6,4546.74
10/21/23,7,5055.872
10/21/23,8,5460.14
10/21/23,9,5522.083
10/21/23,10,5317.73
10/21/23,11,5448.759
10/21/23,12,5997.442
10/21/23,13,6547.592
10/21/23,14,6989.237
10/21/23,15,7450.248
10/21/23,16,7675.064
10/21/23,17,7790.418
10/21/23,18,7727.916
10/21/23,19,7509.076
10/21/23,20,7223.512
10/21/23,21,6876.333
10/21/23,22,6511.227
10/21/23,23,6110.42
10/21/23,24,5561.296
10/22/23,1,4244.867
10/22/23,2,3805.46
10/22/23,3,3532.177
10/22/23,4,3439.392
10/22/23,5,3398.791
10/22/23,6,3209.745
10/22/23,7,2999.304
10/22/23,8,2804.783
10/22/23,9,2499.118
10/22/23,10,2227.401
10/22/23,11,2151.217
10/22/23,12,2076.321
10/22/23,13,2053.792
10/22/23,14,2055.108
10/22/23,15,2045.088
10/22/23,16,2015.979
10/22/23,17,1946.891
10/22/23,18,1892.724
10/22/23,19,1941.944
10/22/23,20,2209.703
10/22/23,21,2668.989
10/22/23,22,3145.809
10/22/23,23,3513.055
10/22/23,24,3708.787
10/23/23,1,3954.556
10/23/23,2,4031.776
10/23/23,3,4022.754
10/23/23,4,4050.73
10/23/23,5,4259.212
10/23/23,6,4517.502
10/23/23,7,4780.709
10/23/23,8,4887.131
10/23/23,9,4495.587
10/23/23,10,3834.748
10/23/23,11,3598.046
10/23/23,12,3667.601
10/23/23,13,3825.711
10/23/23,14,3958.366
10/23/23,15,4021.216
10/23/23,16,4093.182
10/23/23,17,4108.894
10/23/23,18,4286.347
10/23/23,19,4764.279
10/23/23,20,5265.757
10/23/23,21,5571.113
10/23/23,22,5787.503
10/23/23,23,5912.923
10/23/23,24,5949.035
10/24/23,1,6161.551
10/24/23,2,6146.255
10/24/23,3,6031.886
10/24/23,4,5897.669
10/24/23,5,5844.469
10/24/23,6,5972.468
10/24/23,7,6105.567
10/24/23,8,6132.552
10/24/23,9,5904.201
10/24/23,10,5318.936
10/24/23,11,4915.449
10/24/23,12,4916.433
10/24/23,13,5013.299
10/24/23,14,4941.597
10/24/23,15,4568.503
10/24/23,16,4303.106
10/24/23,17,4464.762
10/24/23,18,5013.502
10/24/23,19,5481.223
10/24/23,20,5881.09
10/24/23,21,6245.582
10/24/23,22,6440.41
10/24/23,23,6501.077
10/24/23,24,6484.259
10/25/23,1,5895.089
10/25/23,2,5792.13
10/25/23,3,5613.552
10/25/23,4,5366.953
10/25/23,5,5398.411
10/25/23,6,5448.198
10/25/23,7,5342.555
10/25/23,8,5383.135
10/25/23,9,5383.855
10/25/23,10,5265.541
10/25/23,11,5079.133
10/25/23,12,4761.942
10/25/23,13,4458.662
10/25/23,14,4009.689
10/25/23,15,3459.477
10/25/23,16,3088.56
10/25/23,17,2950.422
10/25/23,18,3026.578
10/25/23,19,3181.727
10/25/23,20,3402.912
10/25/23,21,3640.478
10/25/23,22,3928.785
10/25/23,23,4268.506
10/25/23,24,4669.73
10/26/23,1,4862.953
10/26/23,2,5044.893
10/26/23,3,5200.9
10/26/23,4,5288.356
10/26/23,5,5299.277
10/26/23,6,5363.919
10/26/23,7,5603.017
10/26/23,8,5878.376
10/26/23,9,5908.356
10/26/23,10,5743.39
10/26/23,11,5561.663
10/26/23,12,5519.731
10/26/23,13,5437.191
10/26/23,14,5336.211
10/26/23,15,5188.732
10/26/23,16,5033.229
10/26/23,17,5014.683
10/26/23,18,5094.248
10/26/23,19,5180.634
10/26/23,20,5489.029
10/26/23,21,5807.121
10/26/23,22,6026.837
10/26/23,23,6053.797
10/26/23,24,5864.061
10/27/23,1,6106.734
10/27/23,2,5927.393
10/27/23,3,5795.259
10/27/23,4,5688.879
10/27/23,5,5557.806
10/27/23,6,5439.193
10/27/23,7,5308.577
10/27/23,8,5190.243
10/27/23,9,5034.202
10/27/23,10,4978.146
10/27/23,11,5147.34
10/27/23,12,5138.772
10/27/23,13,5126.954
10/27/23,14,5269.043
10/27/23,15,5188.495
10/27/23,16,4972.613
10/27/23,17,4867.033
10/27/23,18,4872.891
10/27/23,19,4925.907
10/27/23,20,5094.182
10/27/23,21,5160.876
10/27/23,22,5151.451
10/27/23,23,5033.257
10/27/23,24,4846.486
10/28/23,1,4595.998
10/28/23,2,4371.285
10/28/23,3,4060.912
10/28/23,5,3638.694
10/28/23,6,3294.298
10/28/23,7,3000.78
10/28/23,8,2709.756
10/28/23,9,2291.716
10/28/23,10,1946.472
10/28/23,11,1830.529
10/28/23,12,1525.104
10/28/23,13,1349.909
10/28/23,14,1276.258
10/28/23,15,1189.59
10/28/23,16,1194.853
10/28/23,17,1235.831
10/28/23,18,1350.13
10/28/23,19,1549.417
10/28/23,20,1834.302
10/28/23,21,2071.283
10/28/23,22,2263.465
10/28/23,23,2492.449
10/28/23,24,2682.303
10/29/23,1,2353.431
10/29/23,2,2572.305
10/29/23,3,2721.433
10/29/23,4,2823.863
10/29/23,5,2908.897
10/29/23,6,2807.2
10/29/23,7,2853.352
10/29/23,8,2865.032
10/29/23,9,2734.369
10/29/23,10,2599.07
10/29/23,11,2610.286
10/29/23,12,2572.94
10/29/23,13,2571.516
10/29/23,14,2644.802
10/29/23,15,2705.77
10/29/23,16,2805.135
10/29/23,17,2898.265
10/29/23,18,2953.163
10/29/23,19,3064.674
10/29/23,20,3265.406
10/29/23,21,3402.836
10/29/23,22,3521.524
10/29/23,23,3778.551
10/29/23,24,4114.789
10/30/23,1,4654.209
10/30/23,2,4955.47
10/30/23,3,5078.642
10/30/23,4,5049.667
10/30/23,5,4931.619
10/30/23,6,4836.519
10/30/23,7,4718.362
10/30/23,8,4518.166
10/30/23,9,4291.383
10/30/23,10,4239.522
10/30/23,11,4388.888
10/30/23,12,4355.275
10/30/23,13,4331.366
10/30/23,14,4269.53
10/30/23,15,4039.496
10/30/23,16,3809.275
10/30/23,17,3500.276
10/30/23,18,3071.096
10/30/23,19,2724.511
10/30/23,20,2554.493
10/30/23,21,2534.489
10/30/23,22,2533.286
10/30/23,23,2435.629
10/30/23,24,2317.249
10/31/23,1,2386.433
10/31/23,2,2287.261
10/31/23,3,2248.336
10/31/23,4,2322.166
10/31/23,5,2481.275
10/31/23,6,2717.443
10/31/23,7,3061.143
10/31/23,8,3390.782
10/31/23,9,3558.179
10/31/23,10,3757.482
10/31/23,11,4309.115
10/31/23,12,4926.349
10/31/23,13,5407.605
10/31/23,14,5695.468
10/31/23,15,5955.252
10/31/23,16,6094.374
10/31/23,17,6107.545
10/31/23,18,5881.415
10/31/23,19,5607.655
10/31/23,20,5578.046
10/31/23,21,5508.315
10/31/23,22,5396.345
10/31/23,23,5278.264
10/31/23,24,5124.68
11/1/23,1,5000.835
11/1/23,2,4616.196
11/1/23,3,4171.427
11/1/23,4,3773.888
11/1/23,5,3366.771
11/1/23,6,2983.236
11/1/23,7,2716.742
11/1/23,8,2482.669
11/1/23,9,2186.648
11/1/23,10,1863.814
11/1/23,11,1776.433
11/1/23,12,1921.833
11/1/23,13,2234.033
11/1/23,14,2505.005
11/1/23,15,2560.213
11/1/23,16,2585.154
11/1/23,17,2594.815
11/1/23,18,2622.191
11/1/23,19,2860.378
11/1/23,20,3416.048
11/1/23,21,3917.656
11/1/23,22,4206.172
11/1/23,23,4331.242
11/1/23,24,4410.852
11/2/23,1,4283.705
11/2/23,2,4315.841
11/2/23,3,4331.26
11/2/23,4,4406.853
11/2/23,5,4493.885
11/2/23,6,4527.673
11/2/23,7,4578.039
11/2/23,8,4583.767
11/2/23,9,4274.808
11/2/23,10,3620.924
11/2/23,11,3404.744
11/2/23,12,3479.787
11/2/23,13,3533.908
11/2/23,14,3616.094
11/2/23,15,3687.527
11/2/23,16,3761.654
11/2/23,17,3690.187
11/2/23,18,3709.822
11/2/23,19,4115.338
11/2/23,20,4746.842
11/2/23,21,5313.439
11/2/23,22,5791.794
11/2/23,23,6146.045
11/2/23,24,6388.313
11/3/23,1,6792.131
11/3/23,2,6948.626
11/3/23,3,7040.222
11/3/23,4,7094.592
11/3/23,5,7162.173
11/3/23,6,7305.773
11/3/23,7,7312.8
11/3/23,8,7274.515
11/3/23,9,7062.323
11/3/23,10,6591.634
11/3/23,11,6245.531
11/3/23,12,6255.055
11/3/23,13,6223.1
11/3/23,14,6116.225
11/3/23,15,5909.082
11/3/23,16,5635.874
11/3/23,17,5351.893
11/3/23,18,5165.245
11/3/23,19,4953.814
11/3/23,20,4665.797
11/3/23,21,4366.157
11/3/23,22,4105.202
11/3/23,23,3845.453
11/3/23,24,3600.753
11/4/23,1,3463.351
11/4/23,2,3106.015
11/4/23,3,2805.818
11/4/23,4,2532.913
11/4/23,5,2256.291
11/4/23,6,1965.016
11/4/23,7,1786.906
11/4/23,8,1626.53
11/4/23,9,1334.836
11/4/23,10,926.128
11/4/23,11,663.758
11/4/23,12,494.677
11/4/23,13,435.676
11/4/23,14,443.034
11/4/23,15,463.288
11/4/23,16,467.066
11/4/23,17,495.666
11/4/23,18,643.688
11/4/23,19,894.892
11/4/23,20,992.567
11/4/23,21,971.712
11/4/23,22,968.879
11/4/23,23,996.658
11/4/23,24,923.474
11/5/23,1,1368.936
11/5/23,2,1250.64
11/5/23,2,1186.261
11/5/23,3,1162.365
11/5/23,4,1132.141
11/5/23,5,1101.362
11/5/23,6,1123.047
11/5/23,7,1157.67
11/5/23,8,1111.658
11/5/23,9,1010.006
11/5/23,10,971.942
11/5/23,11,910.224
11/5/23,12,915.734
11/5/23,13,1020.917
11/5/23,14,1196.542
11/5/23,15,1369.698
11/5/23,16,1597.633
11/5/23,17,2055.203
11/5/23,18,2731.413
11/5/23,19,3438.069
11/5/23,20,4062.485
11/5/23,21,4603.685
11/5/23,22,5073.406
11/5/23,23,5456.715
11/5/23,24,5690.833
11/6/23,1,5832.208
11/6/23,2,5989.298
11/6/23,3,6119.654
11/6/23,4,6262.51
11/6/23,5,6440.411
11/6/23,6,6661.239
11/6/23,7,6871.103
11/6/23,8,6949.558
11/6/23,9,6934.888
11/6/23,10,6917.071
11/6/23,11,6957.381
11/6/23,12,7040.603
11/6/23,13,7096.673
11/6/23,14,7065.586
11/6/23,15,6789.203
11/6/23,16,6325.11
11/6/23,17,5938.144
11/6/23,18,5848.103
11/6/23,19,5987.849
11/6/23,20,6062.03
11/6/23,21,5995.329
11/6/23,22,5803.446
11/6/23,23,5559.379
11/6/23,24,5221.283
11/7/23,1,4722.364
11/7/23,2,4314.867
11/7/23,3,3876.353
11/7/23,4,3400.986
11/7/23,5,2953.582
11/7/23,6,2622.101
11/7/23,7,2404.282
11/7/23,8,2256.999
11/7/23,9,2138.812
11/7/23,10,2092.233
11/7/23,11,2047.888
11/7/23,12,2026.309
11/7/23,13,2077.516
11/7/23,14,2280.213
11/7/23,15,2623.302
11/7/23,16,3175.047
11/7/23,17,4022.344
11/7/23,18,5046.608
11/7/23,19,5648.472
11/7/23,20,5759.713
11/7/23,21,5740.413
11/7/23,22,5644.241
11/7/23,23,5465.999
11/7/23,24,5253.856
11/8/23,1,6171.68
11/8/23,2,6181.572
11/8/23,3,6149.484
11/8/23,4,6010.938
11/8/23,5,5803.865
11/8/23,6,5468.91
11/8/23,7,5037.864
11/8/23,8,4504.523
11/8/23,9,3840.119
11/8/23,10,3343.239
11/8/23,11,3017.572
11/8/23,12,2820.879
11/8/23,13,2635.458
11/8/23,14,2465.974
11/8/23,15,2441.652
11/8/23,16,2701.693
11/8/23,17,3201.213
11/8/23,18,3899.796
11/8/23,19,4750.571
11/8/23,20,5436.064
11/8/23,21,5837.059
11/8/23,22,5996.405
11/8/23,23,6104.063
11/8/23,24,6274.74
11/9/23,1,7538.326
11/9/23,2,7591.808
11/9/23,3,7614.954
11/9/23,4,7518.482
11/9/23,5,7329.101
11/9/23,6,7068.277
11/9/23,7,6693.039
11/9/23,8,6218.364
11/9/23,9,5722.205
11/9/23,10,5208.828
11/9/23,11,4583.286
11/9/23,12,4288.23
11/9/23,13,4377.665
11/9/23,14,4541.897
11/9/23,15,4605.253
11/9/23,16,4396.624
11/9/23,17,4069.748
11/9/23,18,4066.045
11/9/23,19,4490.931
11/9/23,20,4788.701
11/9/23,21,4944.543
11/9/23,22,4929.023
11/9/23,23,4798.135
11/9/23,24,4607.608
11/10/23,1,4646.349
11/10/23,2,4387.613
11/10/23,3,4095.837
11/10/23,4,3785.597
11/10/23,5,3441.53
11/10/23,6,3135.224
11/10/23,7,2859.553
11/10/23,8,2545.14
11/10/23,9,2026.587
11/10/23,10,1870.03
11/10/23,11,2210.453
11/10/23,12,2775.239
11/10/23,13,3335.535
11/10/23,14,3626.23
11/10/23,15,3682.936
11/10/23,16,3513.561
11/10/23,17,3245.035
11/10/23,18,3031.354
11/10/23,19,2859.595
11/10/23,20,2574.727
11/10/23,21,2161.891
11/10/23,22,1798.339
11/10/23,23,1565.931
11/10/23,24,1415.638
11/11/23,1,1215.892
11/11/23,2,1215.619
11/11/23,3,1217.263
11/11/23,4,1173.217
11/11/23,5,1055.856
11/11/23,6,917.817
11/11/23,7,755.931
11/11/23,8,577.932
11/11/23,9,419.223
11/11/23,10,394.419
11/11/23,11,414.987
11/11/23,12,447.984
11/11/23,13,479.819
11/11/23,14,493.787
11/11/23,15,502.134
11/11/23,16,553.878
11/11/23,17,731.638
11/11/23,18,1016.106
11/11/23,19,1302.947
11/11/23,20,1621.708
11/11/23,21,1902.872
11/11/23,22,2048.165
11/11/23,23,2106.613
11/11/23,24,2167.333
11/12/23,1,3392.945
11/12/23,2,3498.253
11/12/23,3,3580.709
11/12/23,4,3619.182
11/12/23,5,3635.97
11/12/23,6,3665.454
11/12/23,7,3639.405
11/12/23,8,3538.477
11/12/23,9,2992.395
11/12/23,10,2492.044
11/12/23,11,2421.635
11/12/23,12,2374.352
11/12/23,13,2312.385
11/12/23,14,2278.17
11/12/23,15,2315.863
11/12/23,16,2447.707
11/12/23,17,2830.114
11/12/23,18,3454.021
11/12/23,19,4070.498
11/12/23,20,4535.843
11/12/23,21,4925.921
11/12/23,22,5302.036
11/12/23,23,5605.278
11/12/23,24,5739.189
11/13/23,1,5532.549
11/13/23,2,5357.047
11/13/23,3,5105.21
11/13/23,4,4794.105
11/13/23,5,4480.525
11/13/23,6,4301.691
11/13/23,7,4166.209
11/13/23,8,3839.884
11/13/23,9,2958.784
11/13/23,10,2189.24
11/13/23,11,2031.676
11/13/23,12,2331.277
11/13/23,13,2897.179
11/13/23,14,3322.436
11/13/23,15,3362.627
11/13/23,16,3173.419
11/13/23,17,3157.941
11/13/23,18,3400.998
11/13/23,19,3572.748
11/13/23,20,3584.963
11/13/23,21,3489.848
11/13/23,22,3313.023
11/13/23,23,3091.452
11/13/23,24,2886.544
11/14/23,1,2559.33
11/14/23,2,2432.398
11/14/23,3,2309.065
11/14/23,4,2213.474
11/14/23,5,2185.099
11/14/23,6,2329.356
11/14/23,7,2745.166
11/14/23,8,3285.952
11/14/23,9,3600.824
11/14/23,10,3249.916
11/14/23,11,2734.062
11/14/23,12,2625.58
11/14/23,13,2433.45
11/14/23,14,2249.675
11/14/23,15,2093.769
11/14/23,16,2099.359
11/14/23,17,2434.742
11/14/23,18,3017.578
11/14/23,19,3654.387
11/14/23,20,4237.507
11/14/23,21,4764.368
11/14/23,22,5159.092
11/14/23,23,5375.245
11/14/23,24,5434.995
11/15/23,1,5586.744
11/15/23,2,5598.462
11/15/23,3,5584.575
11/15/23,4,5525.042
11/15/23,5,5420.973
11/15/23,6,5372.099
11/15/23,7,5292.135
11/15/23,8,5034.633
11/15/23,9,4137.436
11/15/23,10,2994.977
11/15/23,11,2263.656
11/15/23,12,1922.278
11/15/23,13,1718.53
11/15/23,14,1595.227
11/15/23,15,1506.718
11/15/23,16,1525.22
11/15/23,17,1821.484
11/15/23,18,2372.732
11/15/23,19,2985.308
11/15/23,20,3561.273
11/15/23,21,4041.366
11/15/23,22,4424.692
11/15/23,23,4707.529
11/15/23,24,4884.581
11/16/23,1,4530.153
11/16/23,2,4528.589
11/16/23,3,4433.142
11/16/23,4,4303.004
11/16/23,5,4234.417
11/16/23,6,4325.595
11/16/23,7,4511.954
11/16/23,8,4585.671
11/16/23,9,4158.266
11/16/23,10,3617.71
11/16/23,11,3616.851
11/16/23,12,4181.792
11/16/23,13,4933.85
11/16/23,14,5557.828
11/16/23,15,5899.872
11/16/23,16,6026.708
11/16/23,17,6198.363
11/16/23,18,6630.081
11/16/23,19,7230.084
11/16/23,20,7648.839
11/16/23,21,7924.575
11/16/23,22,8071.558
11/16/23,23,8068.236
11/16/23,24,7911.299
11/17/23,1,7347.282
11/17/23,2,7099.835
11/17/23,3,6788.137
11/17/23,4,6499.339
11/17/23,5,6214.045
11/17/23,6,5939.1
11/17/23,7,5825.432
11/17/23,8,5683.332
11/17/23,9,5432.83
11/17/23,10,5218.423
11/17/23,11,4883.701
11/17/23,12,4509.507
11/17/23,13,4272.336
11/17/23,14,4091.126
11/17/23,15,3892.294
11/17/23,16,3680.317
11/17/23,17,3491.059
11/17/23,18,3404.133
11/17/23,19,3330.549
11/17/23,20,3113.48
11/17/23,21,2813.979
11/17/23,22,2529.877
11/17/23,23,2340.418
11/17/23,24,2207.265
11/18/23,1,1604.328
11/18/23,2,1616.288
11/18/23,3,1664.96
11/18/23,4,1725.524
11/18/23,5,1790.144
11/18/23,6,1931.103
11/18/23,7,2099.42
11/18/23,8,2206.065
11/18/23,9,2169.118
11/18/23,10,2045.713
11/18/23,11,2027.773
11/18/23,12,2236.778
11/18/23,13,2439.038
11/18/23,14,2615.755
11/18/23,15,2798.117
11/18/23,16,2887.173
11/18/23,17,3034.956
11/18/23,18,3388.353
11/18/23,19,3732.666
11/18/23,20,4025.511
11/18/23,21,4217.675
11/18/23,22,4258.044
11/18/23,23,4168.541
11/18/23,24,3958.714
11/19/23,1,3980.858
11/19/23,2,3609.82
11/19/23,3,3161.879
11/19/23,4,2709.507
11/19/23,5,2297.894
11/19/23,6,1990.879
11/19/23,8,1498.3
11/19/23,9,1322.215
11/19/23,10,1270.808
11/19/23,11,1255.079
11/19/23,12,1304.157
11/19/23,13,1335.211
11/19/23,14,1349.91
11/19/23,15,1370.9
11/19/23,16,1576.072
11/19/23,17,2162.517
11/19/23,18,3131.028
11/19/23,19,4081.471
11/19/23,20,4681.911
11/19/23,21,4972.669
11/19/23,22,5040.532
11/19/23,23,5021.756
11/19/23,24,4956.336
11/21/23,1,5489.124
11/21/23,2,5436.086
11/21/23,3,5357.767
11/21/23,4,5365.537
11/21/23,5,5286.091
11/21/23,6,5252.48
11/21/23,7,5234.861
11/21/23,9,5541.052
11/21/23,10,5796.578
11/21/23,11,6018.36
11/21/23,12,6139.663
11/21/23,13,6191.362
11/21/23,14,6249.516
11/21/23,15,6208.413
11/21/23,16,6086.63
11/21/23,17,6032.753
11/21/23,18,6055.279
11/21/23,19,6303.744
11/21/23,20,6256.69
11/21/23,21,6042.593
11/21/23,22,5821.433
11/21/23,23,5597.977
11/21/23,24,5295.172
11/22/23,1,4510.099
11/22/23,2,4512.681
11/22/23,3,4488.288
11/22/23,4,4304.965
11/22/23,5,3881.37
11/22/23,6,3576.578
11/22/23,7,3397
11/22/23,8,3164.89
11/22/23,9,2670.914
11/22/23,10,2225.664
11/22/23,11,2068.822
11/22/23,12,2224.517
11/22/23,13,2487.568
11/22/23,14,2652.265
11/22/23,15,2746.722
11/22/23,16,2821.016
11/22/23,17,2914.838
11/22/23,18,3099.631
11/22/23,19,3493.319
11/22/23,20,3960.222
11/22/23,21,4406.7
11/22/23,22,4811.071
11/22/23,23,5135.938
11/22/23,24,5413.636
11/23/23,1,6006.573
11/23/23,2,6145.395
11/23/23,3,6217.536
11/23/23,4,6089.532
11/23/23,5,5755.446
11/23/23,6,5449.617
11/23/23,7,5100.398
11/23/23,8,4625.288
11/23/23,9,3812.279
11/23/23,10,3091.952
11/23/23,11,2702.035
11/23/23,12,2345.111
11/23/23,13,2084.03
11/23/23,14,2037.937
11/23/23,15,2083.725
11/23/23,16,2241.91
11/23/23,17,2625.052
11/23/23,18,3212.872
11/23/23,19,3737.551
11/23/23,20,3943.578
11/23/23,21,3971.295
11/23/23,22,3967.132
11/23/23,23,3907.839
11/23/23,24,3839.274
11/24/23,1,4283.075
11/24/23,2,3993.169
11/24/23,3,3803.165
11/24/23,4,3669.762
11/24/23,5,3547.357
11/24/23,6,3511.1
11/24/23,7,3449.474
11/24/23,8,3241.196
11/24/23,9,3029.31
11/24/23,10,3024.017
11/24/23,11,2888.568
11/24/23,12,2671.286
11/24/23,13,2532.917
11/24/23,14,2448.357
11/24/23,15,2400.894
11/24/23,16,2428.509
11/24/23,17,2507.355
11/24/23,18,2640.454
11/24/23,19,2680.605
11/24/23,20,2586.668
11/24/23,21,2386.566
11/24/23,22,2085.328
11/24/23,23,1811.171
11/24/23,24,1616.364
11/25/23,1,1546.818
11/25/23,2,1342.255
11/25/23,3,1156.752
11/25/23,4,969.755
11/25/23,5,804.993
11/25/23,6,701.451
11/25/23,7,637.997
11/25/23,8,561.929
11/25/23,9,465.455
11/25/23,10,410.378
11/25/23,11,345.842
11/25/23,12,276.718
11/25/23,13,228.051
11/25/23,14,210.879
11/25/23,15,219.953
11/25/23,16,291.787
11/25/23,17,427.262
11/25/23,18,580.9
11/25/23,19,666.474
11/25/23,20,752.642
11/25/23,21,828.662
11/25/23,22,877.043
11/25/23,23,908.694
11/25/23,24,939.988
11/26/23,1,1255.626
11/26/23,2,1197.977
11/26/23,3,1158.74
11/26/23,4,1090.077
11/26/23,5,959.62
11/26/23,6,897.067
11/26/23,7,925.927
11/26/23,8,1002.435
11/26/23,9,1103.175
11/26/23,10,1350.794
11/26/23,11,1612.184
11/26/23,12,1976.971
11/26/23,13,2557.057
11/26/23,14,3245.47
11/26/23,15,3990.737
11/26/23,16,4680.19
11/26/23,17,5223.029
11/26/23,18,5692.857
11/26/23,19,6226.536
11/26/23,20,6646.949
11/26/23,21,6918.266
11/26/23,22,7070.152
11/26/23,23,7196.708
11/26/23,24,7267.108
11/27/23,1,7331.308
11/27/23,2,7360.445
11/27/23,3,7303.206
11/27/23,4,7152.687
11/27/23,5,6915.186
11/27/23,6,6695.269
11/27/23,7,6501.52
11/27/23,8,6373.362
11/27/23,9,6408.398
11/27/23,10,6703.805
11/27/23,11,7005.184
11/27/23,12,7229.694
11/27/23,13,7432.674
11/27/23,14,7568.232
11/27/23,15,7654.128
11/27/23,16,7554.454
11/27/23,17,7266.712
11/27/23,18,7030.232
11/27/23,19,7085.823
11/27/23,20,7196.545
11/27/23,21,7290.403
11/27/23,22,7372.204
11/27/23,23,7337.284
11/27/23,24,7147.087
11/28/23,1,6691.299
11/28/23,2,6530.112
11/28/23,3,6414.86
11/28/23,4,6273.292
11/28/23,5,6009.413
11/28/23,6,5759.452
11/28/23,7,5485.279
11/28/23,8,5070.659
11/28/23,9,4539.743
11/28/23,10,4031.937
11/28/23,11,3585.83
11/28/23,12,3390.035
11/28/23,13,3373.833
11/28/23,14,3405.113
11/28/23,15,3398.351
11/28/23,16,3334.774
11/28/23,17,3246.999
11/28/23,18,3314.984
11/28/23,19,3644.98
11/28/23,20,4069.6
11/28/23,21,4482.607
11/28/23,22,4815.101
11/28/23,23,5147.845
11/28/23,24,5523.7
11/29/23,1,6111.561
11/29/23,2,6266.007
11/29/23,3,6340.923
11/29/23,4,6320.193
11/29/23,5,6182.379
11/29/23,6,6104.723
11/29/23,7,5997.875
11/29/23,8,5758.939
11/29/23,9,5161.27
11/29/23,10,4436.007
11/29/23,11,4005.778
11/29/23,12,3885.225
11/29/23,13,3847.747
11/29/23,14,3807.884
11/29/23,15,3737.581
11/29/23,16,3758.181
11/29/23,17,4185.33
11/29/23,18,4886.173
11/29/23,19,5506.991
11/29/23,20,5894.478
11/29/23,22,6397.035
11/29/23,23,6474.209
11/29/23,24,6576.843
11/30/23,1,6865.732
11/30/23,2,6877.36
11/30/23,3,6905.058
11/30/23,5,6972.369
11/30/23,6,7052.876
11/30/23,7,7111.315
11/30/23,8,7094.822
11/30/23,9,6847.982
11/30/23,10,6353.755
11/30/23,11,6001.17
11/30/23,12,5882.934
11/30/23,13,5726.74
11/30/23,14,5453.872
11/30/23,15,5232.573
11/30/23,16,5048.964
11/30/23,17,4907.94
11/30/23,18,4850.447
11/30/23,19,4802.599
11/30/23,20,4654.823
11/30/23,21,4437.38
11/30/23,22,4163.792
11/30/23,23,3849.744
11/30/23,24,3502.043
12/1/23,1,3492.338
12/1/23,2,3483.954
12/1/23,3,3480.053
12/1/23,4,3571.681
12/1/23,5,3628.673
12/1/23,6,3669.431
12/1/23,7,3537.232
12/1/23,8,3226.919
12/1/23,9,2946.246
12/1/23,10,2715.962
12/1/23,11,2406.682
12/1/23,12,2143.534
12/1/23,13,1885.264
12/1/23,14,1705.428
12/1/23,15,1628.991
12/1/23,16,1632.144
12/1/23,17,1749.639
12/1/23,18,1888.762
12/1/23,19,2001.161
12/1/23,20,2046.456
12/1/23,21,2054.487
