Date,HE,Area,MW,,,
4/28/23,19,RTO,3095.221,,,
4/28/23,20,RTO,2815.083,,,
4/28/23,21,RTO,2847.608,,,
4/28/23,22,RTO,2671.327,,,
4/28/23,23,RTO,2799.95,,,
4/28/23,24,RTO,2962.872,,,
4/29/23,1,RTO,2857.911,,,
4/29/23,2,RTO,2854.75,,,
4/29/23,3,RTO,2594.274,,,
4/29/23,4,RTO,2432.782,,,
4/29/23,5,RTO,2313.737,,,
4/29/23,6,RTO,1971.359,,,
4/29/23,7,RTO,1851.654,,,
4/29/23,8,RTO,2415.32,,,
4/29/23,9,RTO,2611.623,,,
4/29/23,10,RTO,2693.184,,,
4/29/23,11,RTO,3232.305,,,
4/29/23,12,RTO,3998.742,,,
4/29/23,13,RTO,4349.634,,,
4/29/23,14,RTO,4425.049,,,
4/29/23,15,RTO,4945.029,,,
4/29/23,16,RTO,5361.825,,,
4/29/23,18,RTO,5163.74,,,
4/29/23,19,RTO,5153.546,,,
4/29/23,20,RTO,5011.351,,,
4/29/23,21,RTO,4476.025,,,
4/29/23,22,RTO,3587.217,,,
4/29/23,23,RTO,2621.928,,,
4/29/23,24,RTO,2371.786,,,
4/30/23,1,RTO,2711.913,,,
4/30/23,2,RTO,3015.032,,,
4/30/23,3,RTO,3034.735,,,
4/30/23,4,RTO,4131.768,,,
4/30/23,5,RTO,3818.049,,,
4/30/23,6,RTO,3673.186,,,
4/30/23,7,RTO,3345.752,,,
4/30/23,8,RTO,3302.471,,,
4/30/23,9,RTO,3663.209,,,
4/30/23,10,RTO,4378.415,,,
4/30/23,11,RTO,5436.175,,,
4/30/23,12,RTO,6089.247,,,
4/30/23,13,RTO,6408.477,,,
4/30/23,14,RTO,6562.534,,,
4/30/23,15,RTO,6917.849,,,
4/30/23,16,RTO,7413.481,,,
4/30/23,17,RTO,7934.987,,,
4/30/23,18,RTO,8522.919,,,
4/30/23,19,RTO,8774.489,,,
4/30/23,20,RTO,8578.651,,,
4/30/23,22,RTO,8653.959,,,
4/30/23,23,RTO,8380.446,,,
4/30/23,24,RTO,8337.121,,,
5/1/23,1,RTO,7929.937,,,
5/1/23,2,RTO,8507.815,,,
5/1/23,3,RTO,8389.042,,,
5/1/23,4,RTO,8069.457,,,
5/1/23,5,RTO,7991.785,,,
5/1/23,6,RTO,7878.345,,,
5/1/23,7,RTO,8270.423,,,
5/1/23,8,RTO,8576.062,,,
5/1/23,9,RTO,8570.696,,,
5/1/23,10,RTO,8780.185,,,
5/1/23,11,RTO,8957.045,,,
5/1/23,12,RTO,9017.699,,,
5/1/23,13,RTO,8997.294,,,
5/1/23,14,RTO,8865.69,,,
5/1/23,15,RTO,8943.168,,,
5/1/23,16,RTO,8448.582,,,
5/1/23,17,RTO,8358.504,,,
5/1/23,18,RTO,8139.625,,,
5/1/23,19,RTO,7875.714,,,
5/1/23,20,RTO,7507.969,,,
5/1/23,21,RTO,7423.818,,,
5/1/23,22,RTO,7088.18,,,
5/1/23,23,RTO,6999.475,,,
5/1/23,24,RTO,7196.348,,,
5/2/23,1,RTO,6999.254,,,
5/2/23,2,RTO,6950.72,,,
5/2/23,3,RTO,7305.9,,,
5/2/23,4,RTO,7303.323,,,
5/2/23,5,RTO,7484.122,,,
5/2/23,6,RTO,7278.488,,,
5/2/23,7,RTO,7292.016,,,
5/2/23,8,RTO,7084.663,,,
5/2/23,9,RTO,6621.873,,,
5/2/23,10,RTO,6989.076,,,
5/2/23,11,RTO,7441.451,,,
5/2/23,12,RTO,7610.859,,,
5/2/23,13,RTO,7849.986,,,
5/2/23,14,RTO,8045.871,,,
5/2/23,15,RTO,7861.833,,,
5/2/23,16,RTO,7933.282,,,
5/2/23,17,RTO,7615.424,,,
5/2/23,18,RTO,7071.816,,,
5/2/23,19,RTO,6573.186,,,
5/2/23,20,RTO,6054.672,,,
5/2/23,21,RTO,5311.049,,,
5/2/23,22,RTO,5302.014,,,
5/2/23,23,RTO,5586.631,,,
5/2/23,24,RTO,5837.909,,,
5/3/23,1,RTO,5726.123,,,
5/3/23,2,RTO,5752.618,,,
5/3/23,3,RTO,5600.905,,,
5/3/23,4,RTO,5477.1,,,
5/3/23,5,RTO,5524.201,,,
5/3/23,6,RTO,5011.78,,,
5/3/23,7,RTO,4340.721,,,
5/3/23,8,RTO,4421.454,,,
5/3/23,9,RTO,3838.616,,,
5/3/23,10,RTO,3808.152,,,
5/3/23,11,RTO,3610.401,,,
5/3/23,12,RTO,3733.263,,,
5/3/23,13,RTO,3851.777,,,
5/3/23,14,RTO,3788.002,,,
5/3/23,15,RTO,3555.334,,,
5/3/23,16,RTO,3186.166,,,
5/3/23,17,RTO,3165.078,,,
5/3/23,18,RTO,3028.342,,,
5/3/23,19,RTO,2788.706,,,
5/3/23,20,RTO,2567.234,,,
5/3/23,21,RTO,2447.522,,,
5/3/23,22,RTO,2452.31,,,
5/3/23,23,RTO,2249.796,,,
5/3/23,24,RTO,2314.624,,,
5/4/23,1,RTO,2441.91,,,
5/4/23,2,RTO,2293.384,,,
5/4/23,3,RTO,2289.979,,,
5/4/23,4,RTO,2171.504,,,
5/4/23,5,RTO,1892.56,,,
5/4/23,6,RTO,2029.56,,,
5/4/23,7,RTO,2094.676,,,
5/4/23,8,RTO,1964.634,,,
5/4/23,9,RTO,1360.521,,,
5/4/23,10,RTO,902.527,,,
5/4/23,11,RTO,830.566,,,
5/4/23,12,RTO,732.476,,,
5/4/23,13,RTO,571.278,,,
5/4/23,14,RTO,648.19,,,
5/4/23,15,RTO,776.878,,,
5/4/23,17,RTO,829.173,,,
5/4/23,18,RTO,843.785,,,
5/4/23,19,RTO,941.171,,,
5/4/23,20,RTO,1307.069,,,
5/4/23,21,RTO,1640.933,,,
5/4/23,22,RTO,2296.984,,,
5/4/23,23,RTO,2908.077,,,
5/4/23,24,RTO,3020.281,,,
5/5/23,1,RTO,3793,,,
5/5/23,2,RTO,4521.28,,,
5/5/23,3,RTO,4674.877,,,
5/5/23,4,RTO,4486.712,,,
5/5/23,5,RTO,4559.757,,,
5/5/23,6,RTO,4457.485,,,
5/5/23,7,RTO,4386.326,,,
5/5/23,8,RTO,3958.57,,,
5/5/23,9,RTO,2691.274,,,
5/5/23,10,RTO,1895.235,,,
5/5/23,11,RTO,2602.763,,,
5/5/23,12,RTO,4082.784,,,
5/5/23,13,RTO,4533.816,,,
5/5/23,14,RTO,4521.735,,,
5/5/23,15,RTO,4398.959,,,
5/5/23,16,RTO,4182.859,,,
5/5/23,17,RTO,3985.775,,,
5/5/23,18,RTO,3889.856,,,
5/5/23,19,RTO,4138.255,,,
5/5/23,20,RTO,4380.386,,,
5/5/23,21,RTO,4433.556,,,
5/5/23,22,RTO,4808.865,,,
5/5/23,23,RTO,5178.098,,,
5/5/23,24,RTO,5204.237,,,
5/6/23,1,RTO,4849.469,,,
5/6/23,2,RTO,4359.762,,,
5/6/23,3,RTO,3848.405,,,
5/6/23,4,RTO,3571.914,,,
5/6/23,5,RTO,3507.867,,,
5/6/23,6,RTO,3829.215,,,
5/6/23,7,RTO,4410.909,,,
5/6/23,8,RTO,4519.48,,,
5/6/23,9,RTO,3981.5,,,
5/6/23,10,RTO,3909.448,,,
5/6/23,11,RTO,3738.972,,,
5/6/23,12,RTO,3321.177,,,
5/6/23,13,RTO,3452.449,,,
5/6/23,14,RTO,4138.489,,,
5/6/23,15,RTO,5025.536,,,
5/6/23,16,RTO,5359.334,,,
5/6/23,17,RTO,5403.493,,,
5/6/23,18,RTO,5783.451,,,
5/6/23,19,RTO,5943.231,,,
5/6/23,20,RTO,5453.157,,,
5/6/23,21,RTO,4525.714,,,
5/6/23,22,RTO,4052.1,,,
5/6/23,23,RTO,4460.446,,,
5/6/23,24,RTO,4055.527,,,
5/7/23,1,RTO,4707.661,,,
5/7/23,2,RTO,5144.5,,,
5/7/23,3,RTO,4486.396,,,
5/7/23,4,RTO,4114.081,,,
5/7/23,5,RTO,3555.524,,,
5/7/23,6,RTO,4039.6,,,
5/7/23,7,RTO,3009.872,,,
5/7/23,8,RTO,3100.513,,,
5/7/23,9,RTO,3304.741,,,
5/7/23,10,RTO,2987.828,,,
5/7/23,11,RTO,2088.417,,,
5/7/23,12,RTO,1449.702,,,
5/7/23,13,RTO,1732.812,,,
5/7/23,14,RTO,2256.056,,,
5/7/23,15,RTO,1536.419,,,
5/7/23,16,RTO,1171.148,,,
5/7/23,17,RTO,1243.806,,,
5/7/23,18,RTO,1705.281,,,
5/7/23,19,RTO,3600.855,,,
5/7/23,20,RTO,5335.811,,,
5/7/23,21,RTO,5162.873,,,
5/7/23,22,RTO,4157.006,,,
5/7/23,23,RTO,4954.142,,,
5/7/23,24,RTO,4560.592,,,
5/8/23,1,RTO,5137.952,,,
5/8/23,2,RTO,5760.694,,,
5/8/23,3,RTO,6180.397,,,
5/8/23,4,RTO,5354.269,,,
5/8/23,5,RTO,4272.911,,,
5/8/23,6,RTO,4176.296,,,
5/8/23,7,RTO,4021.973,,,
5/8/23,8,RTO,2572.357,,,
5/8/23,9,RTO,3071.907,,,
5/8/23,10,RTO,3384.948,,,
5/8/23,11,RTO,2429.676,,,
5/8/23,12,RTO,1448.306,,,
5/8/23,13,RTO,1005.04,,,
5/8/23,14,RTO,1129.326,,,
5/8/23,15,RTO,1432.942,,,
5/8/23,16,RTO,1758.646,,,
5/8/23,17,RTO,2037.687,,,
5/8/23,18,RTO,2336.574,,,
5/8/23,19,RTO,3151.136,,,
5/8/23,20,RTO,3570.554,,,
5/8/23,21,RTO,3713.86,,,
5/8/23,22,RTO,3690.624,,,
5/8/23,23,RTO,2859.275,,,
5/8/23,24,RTO,1825.307,,,
5/9/23,1,RTO,1409.15,,,
5/9/23,2,RTO,1894.068,,,
5/9/23,3,RTO,2185.754,,,
5/9/23,4,RTO,2456.174,,,
5/9/23,5,RTO,2309.339,,,
5/9/23,6,RTO,1848.824,,,
5/9/23,7,RTO,1274.486,,,
5/9/23,8,RTO,1159.849,,,
5/9/23,9,RTO,909.944,,,
5/9/23,10,RTO,931.034,,,
5/9/23,11,RTO,739.908,,,
5/9/23,12,RTO,882.721,,,
5/9/23,13,RTO,999.019,,,
5/9/23,14,RTO,1129.351,,,
5/9/23,15,RTO,1233.827,,,
5/9/23,16,RTO,1450.993,,,
5/9/23,17,RTO,1434.137,,,
5/9/23,18,RTO,1356.002,,,
5/9/23,19,RTO,1313.926,,,
5/9/23,20,RTO,1107.382,,,
5/9/23,21,RTO,1110.338,,,
5/9/23,22,RTO,1559.816,,,
5/9/23,23,RTO,2087.088,,,
5/9/23,24,RTO,2215.068,,,
5/10/23,1,RTO,2196.425,,,
5/10/23,2,RTO,2154.585,,,
5/10/23,3,RTO,2259.145,,,
5/10/23,4,RTO,2300.136,,,
5/10/23,5,RTO,2129.666,,,
5/10/23,6,RTO,2206.169,,,
5/10/23,7,RTO,2490.667,,,
5/10/23,8,RTO,2525.891,,,
5/10/23,9,RTO,1950.303,,,
5/10/23,10,RTO,1250.475,,,
5/10/23,11,RTO,1226.3,,,
5/10/23,12,RTO,1599.775,,,
5/10/23,13,RTO,1821.429,,,
5/10/23,14,RTO,1672.309,,,
5/10/23,15,RTO,1235.388,,,
5/10/23,16,RTO,947.558,,,
5/10/23,17,RTO,687.446,,,
5/10/23,18,RTO,517.749,,,
5/10/23,19,RTO,616.175,,,
5/10/23,20,RTO,945.265,,,
5/10/23,21,RTO,1443.169,,,
5/10/23,22,RTO,2013.348,,,
5/10/23,23,RTO,2344.3,,,
5/10/23,24,RTO,2440.835,,,
5/11/23,1,RTO,2527.257,,,
5/11/23,2,RTO,2548.184,,,
5/11/23,3,RTO,2352.235,,,
5/11/23,4,RTO,2263.916,,,
5/11/23,5,RTO,2151.518,,,
5/11/23,6,RTO,2297.34,,,
5/11/23,7,RTO,2459.914,,,
5/11/23,8,RTO,2482.715,,,
5/11/23,9,RTO,2281.772,,,
5/11/23,10,RTO,1464.651,,,
5/11/23,11,RTO,1284.833,,,
5/11/23,12,RTO,1283.821,,,
5/11/23,13,RTO,1172.729,,,
5/11/23,14,RTO,1205.901,,,
5/11/23,15,RTO,1252.776,,,
5/11/23,16,RTO,1224.72,,,
5/11/23,17,RTO,1229.58,,,
5/11/23,18,RTO,1236.35,,,
5/11/23,19,RTO,1237.826,,,
5/11/23,20,RTO,1191.258,,,
5/11/23,21,RTO,1046.391,,,
5/11/23,22,RTO,1282.866,,,
5/11/23,23,RTO,1862.931,,,
5/11/23,24,RTO,2273.697,,,
5/12/23,1,RTO,2417.13,,,
5/12/23,2,RTO,2432.943,,,
5/12/23,3,RTO,2175.439,,,
5/12/23,4,RTO,1845.484,,,
5/12/23,5,RTO,1596.564,,,
5/12/23,6,RTO,1461.283,,,
5/12/23,7,RTO,1318.431,,,
5/12/23,9,RTO,1309.12,,,
5/12/23,10,RTO,1114.566,,,
5/12/23,11,RTO,989.419,,,
5/12/23,12,RTO,846.246,,,
5/12/23,13,RTO,867.754,,,
5/12/23,14,RTO,872.905,,,
5/12/23,15,RTO,997.475,,,
5/12/23,16,RTO,1097.881,,,
5/12/23,18,RTO,1179.069,,,
5/12/23,19,RTO,1151.351,,,
5/12/23,20,RTO,1194.555,,,
5/12/23,21,RTO,1217.275,,,
5/12/23,22,RTO,1441.21,,,
5/12/23,23,RTO,1587.781,,,
5/12/23,24,RTO,1560.276,,,
5/13/23,1,RTO,1271.823,,,
5/13/23,2,RTO,912.652,,,
5/13/23,3,RTO,812.617,,,
5/13/23,4,RTO,512.842,,,
5/13/23,5,RTO,657.386,,,
5/13/23,6,RTO,733.347,,,
5/13/23,7,RTO,720.038,,,
5/13/23,8,RTO,665.199,,,
5/13/23,9,RTO,550.058,,,
5/13/23,10,RTO,574.229,,,
5/13/23,11,RTO,619.953,,,
5/13/23,12,RTO,795.332,,,
5/13/23,13,RTO,1237.133,,,
5/13/23,14,RTO,1666.209,,,
5/13/23,15,RTO,1935.213,,,
5/13/23,16,RTO,1681.091,,,
5/13/23,17,RTO,1550.629,,,
5/13/23,18,RTO,1633.874,,,
5/13/23,19,RTO,2123.589,,,
5/13/23,20,RTO,2784.459,,,
5/13/23,21,RTO,2817.429,,,
5/13/23,22,RTO,2909.204,,,
5/13/23,23,RTO,3111.803,,,
5/13/23,24,RTO,3233.855,,,
5/14/23,1,RTO,3489.692,,,
5/14/23,2,RTO,3246.8,,,
5/14/23,3,RTO,3277.188,,,
5/14/23,4,RTO,3551.085,,,
5/14/23,5,RTO,3566.365,,,
5/14/23,6,RTO,3686.902,,,
5/14/23,7,RTO,4057.573,,,
5/14/23,8,RTO,4203.046,,,
5/14/23,9,RTO,4135.595,,,
5/14/23,10,RTO,3672.255,,,
5/14/23,11,RTO,3536.764,,,
5/14/23,12,RTO,3685.021,,,
5/14/23,13,RTO,3843.586,,,
5/14/23,14,RTO,3908.445,,,
5/14/23,15,RTO,4182.726,,,
5/14/23,16,RTO,4607.095,,,
5/14/23,17,RTO,5002.026,,,
5/14/23,18,RTO,5350.833,,,
5/14/23,19,RTO,5879.257,,,
5/14/23,20,RTO,6299.155,,,
5/14/23,21,RTO,6358.051,,,
5/14/23,22,RTO,6271.517,,,
5/14/23,23,RTO,5612.683,,,
5/14/23,24,RTO,5130.147,,,
5/15/23,1,RTO,4929.857,,,
5/15/23,2,RTO,4290.012,,,
5/15/23,3,RTO,3747.555,,,
5/15/23,4,RTO,3413.166,,,
5/15/23,5,RTO,3366.501,,,
5/15/23,6,RTO,3087.239,,,
5/15/23,7,RTO,2594.895,,,
5/15/23,8,RTO,2175.536,,,
5/15/23,9,RTO,1478.708,,,
5/15/23,10,RTO,921.713,,,
5/15/23,11,RTO,689.706,,,
5/15/23,12,RTO,470.479,,,
5/15/23,13,RTO,308.102,,,
5/15/23,14,RTO,334.611,,,
5/15/23,15,RTO,363.013,,,
5/15/23,16,RTO,265.46,,,
5/15/23,17,RTO,217.18,,,
5/15/23,18,RTO,253.894,,,
5/15/23,19,RTO,285.822,,,
5/15/23,20,RTO,403.668,,,
5/15/23,21,RTO,787.545,,,
5/15/23,22,RTO,999.501,,,
5/15/23,23,RTO,1166.972,,,
5/15/23,24,RTO,998.642,,,
5/16/23,1,RTO,917.066,,,
5/16/23,2,RTO,938.341,,,
5/16/23,3,RTO,934.441,,,
5/16/23,4,RTO,1013.463,,,
5/16/23,5,RTO,1055.248,,,
5/16/23,6,RTO,957.529,,,
5/16/23,7,RTO,968.714,,,
5/16/23,8,RTO,963.526,,,
5/16/23,9,RTO,597.787,,,
5/16/23,10,RTO,504.83,,,
5/16/23,11,RTO,792.3,,,
5/16/23,12,RTO,1316.506,,,
5/16/23,13,RTO,1606.126,,,
5/16/23,14,RTO,1656.442,,,
5/16/23,15,RTO,2039.431,,,
5/16/23,16,RTO,2384.596,,,
5/16/23,18,RTO,2496.973,,,
5/16/23,19,RTO,2480.884,,,
5/16/23,20,RTO,2504.495,,,
5/16/23,21,RTO,2381.902,,,
5/16/23,22,RTO,2535.35,,,
5/16/23,23,RTO,3215.688,,,
5/16/23,24,RTO,3909.089,,,
5/17/23,1,RTO,3903.073,,,
5/17/23,2,RTO,3976.977,,,
5/17/23,3,RTO,3950.769,,,
5/17/23,4,RTO,3726.089,,,
5/17/23,5,RTO,3785.793,,,
5/17/23,6,RTO,3917.55,,,
5/17/23,7,RTO,3959.698,,,
5/17/23,8,RTO,3884.515,,,
5/17/23,9,RTO,3422.511,,,
5/17/23,10,RTO,3263.353,,,
5/17/23,11,RTO,2857.448,,,
5/17/23,12,RTO,2490.362,,,
5/17/23,13,RTO,2283.718,,,
5/17/23,14,RTO,2076.168,,,
5/17/23,15,RTO,1946.674,,,
5/17/23,16,RTO,1872.711,,,
5/17/23,17,RTO,1862.863,,,
5/17/23,18,RTO,1876.272,,,
5/17/23,19,RTO,1967.887,,,
5/17/23,20,RTO,2283.624,,,
5/17/23,21,RTO,2802.176,,,
5/17/23,22,RTO,3375.74,,,
5/17/23,23,RTO,3830.161,,,
5/17/23,24,RTO,3900.919,,,
5/18/23,1,RTO,3968.101,,,
5/18/23,2,RTO,4146.834,,,
5/18/23,3,RTO,4057.767,,,
5/18/23,4,RTO,4078.458,,,
5/18/23,5,RTO,4364.817,,,
5/18/23,6,RTO,4518.667,,,
5/18/23,7,RTO,4796.296,,,
5/18/23,8,RTO,4548.433,,,
5/18/23,9,RTO,3531.613,,,
5/18/23,10,RTO,2630.427,,,
5/18/23,11,RTO,2019.976,,,
5/18/23,12,RTO,1620.764,,,
5/18/23,13,RTO,1398.692,,,
5/18/23,14,RTO,1248.329,,,
5/18/23,15,RTO,1091.222,,,
5/18/23,16,RTO,1003.409,,,
5/18/23,17,RTO,1054.242,,,
5/18/23,18,RTO,1260.872,,,
5/18/23,19,RTO,1448.57,,,
5/18/23,20,RTO,1588.774,,,
5/18/23,21,RTO,2061.821,,,
5/18/23,22,RTO,3170.408,,,
5/18/23,23,RTO,4294.56,,,
5/18/23,24,RTO,5090.66,,,
5/19/23,1,RTO,5068.232,,,
5/19/23,2,RTO,5059.655,,,
5/19/23,3,RTO,5212.11,,,
5/19/23,4,RTO,5575.333,,,
5/19/23,5,RTO,5805.138,,,
5/19/23,6,RTO,5710.656,,,
5/19/23,7,RTO,5289.795,,,
5/19/23,8,RTO,4749.099,,,
5/19/23,9,RTO,4137.994,,,
5/19/23,10,RTO,4018.934,,,
5/19/23,11,RTO,4102.762,,,
5/19/23,12,RTO,4215.363,,,
5/19/23,13,RTO,4253.299,,,
5/19/23,14,RTO,4738.923,,,
5/19/23,15,RTO,4881.914,,,
5/19/23,16,RTO,5006.287,,,
5/19/23,17,RTO,4973.089,,,
5/19/23,18,RTO,5144.325,,,
5/19/23,19,RTO,5185.372,,,
5/19/23,20,RTO,4879.477,,,
5/19/23,21,RTO,4798.985,,,
5/19/23,22,RTO,4765.382,,,
5/19/23,23,RTO,4601.654,,,
5/19/23,24,RTO,4555.52,,,
5/20/23,1,RTO,4179.121,,,
5/20/23,2,RTO,3972.124,,,
5/20/23,3,RTO,3454.953,,,
5/20/23,4,RTO,3101.013,,,
5/20/23,5,RTO,2954.718,,,
5/20/23,6,RTO,2940.86,,,
5/20/23,7,RTO,3084.718,,,
5/20/23,8,RTO,3006.397,,,
5/20/23,9,RTO,2923.872,,,
5/20/23,10,RTO,2805.856,,,
5/20/23,11,RTO,2471.984,,,
5/20/23,12,RTO,2829.265,,,
5/20/23,13,RTO,3169.161,,,
5/20/23,14,RTO,3088.946,,,
5/20/23,15,RTO,3149.067,,,
5/20/23,16,RTO,3151.208,,,
5/20/23,17,RTO,3013.633,,,
5/20/23,18,RTO,2495.828,,,
5/20/23,19,RTO,2195.537,,,
5/20/23,20,RTO,1762.888,,,
5/20/23,21,RTO,1281.718,,,
5/20/23,22,RTO,1210.087,,,
5/20/23,23,RTO,1504.285,,,
5/20/23,24,RTO,1883.154,,,
5/21/23,1,RTO,1961.796,,,
5/21/23,2,RTO,1973.287,,,
5/21/23,3,RTO,1908.393,,,
5/21/23,4,RTO,1859.494,,,
5/21/23,5,RTO,1857.918,,,
5/21/23,6,RTO,1826.801,,,
5/21/23,7,RTO,1843.599,,,
5/21/23,8,RTO,1752.926,,,
5/21/23,9,RTO,1569.612,,,
5/21/23,10,RTO,1201.548,,,
5/21/23,11,RTO,1287.566,,,
5/21/23,12,RTO,1063.573,,,
5/21/23,13,RTO,915.771,,,
5/21/23,14,RTO,939.597,,,
5/21/23,15,RTO,873.352,,,
5/21/23,16,RTO,810.189,,,
5/21/23,17,RTO,725.553,,,
5/21/23,18,RTO,580.746,,,
5/21/23,19,RTO,508.275,,,
5/21/23,20,RTO,436.296,,,
5/21/23,21,RTO,428.327,,,
5/21/23,22,RTO,522.963,,,
5/21/23,23,RTO,655.822,,,
5/21/23,24,RTO,726.513,,,
5/22/23,1,RTO,801.061,,,
5/22/23,2,RTO,794.634,,,
5/22/23,3,RTO,593.067,,,
5/22/23,4,RTO,469.892,,,
5/22/23,5,RTO,402.587,,,
5/22/23,6,RTO,321.455,,,
5/22/23,7,RTO,252.41,,,
5/22/23,8,RTO,225.339,,,
5/22/23,9,RTO,107.016,,,
5/22/23,10,RTO,51.562,,,
5/22/23,11,RTO,86.523,,,
5/22/23,12,RTO,110.123,,,
5/22/23,13,RTO,193.641,,,
5/22/23,14,RTO,236.066,,,
5/22/23,15,RTO,259.581,,,
5/22/23,16,RTO,292.21,,,
5/22/23,17,RTO,330.401,,,
5/22/23,18,RTO,386.352,,,
5/22/23,19,RTO,534.986,,,
5/22/23,20,RTO,699.44,,,
5/22/23,21,RTO,1542.932,,,
5/22/23,22,RTO,2081.844,,,
5/22/23,23,RTO,2237.818,,,
5/22/23,24,RTO,2550.807,,,
5/23/23,1,RTO,2476.184,,,
5/23/23,2,RTO,2168.354,,,
5/23/23,3,RTO,1948.105,,,
5/23/23,4,RTO,1611.421,,,
5/23/23,5,RTO,1223.568,,,
5/23/23,6,RTO,943.143,,,
5/23/23,7,RTO,897.328,,,
5/23/23,8,RTO,810.941,,,
5/23/23,9,RTO,507.528,,,
5/23/23,10,RTO,340.21,,,
5/23/23,11,RTO,362.886,,,
5/23/23,12,RTO,436.314,,,
5/23/23,13,RTO,644.049,,,
5/23/23,14,RTO,737.268,,,
5/23/23,15,RTO,689.926,,,
5/23/23,16,RTO,708.525,,,
5/23/23,17,RTO,709.979,,,
5/23/23,18,RTO,771.886,,,
5/23/23,19,RTO,711.484,,,
5/23/23,20,RTO,640.949,,,
5/23/23,21,RTO,680.299,,,
5/23/23,22,RTO,868.148,,,
5/23/23,23,RTO,1127.749,,,
5/23/23,24,RTO,1372.31,,,
5/24/23,1,RTO,1236.792,,,
5/24/23,2,RTO,1105.686,,,
5/24/23,3,RTO,931.755,,,
5/24/23,4,RTO,749.412,,,
5/24/23,5,RTO,672.526,,,
5/24/23,6,RTO,554.371,,,
5/24/23,7,RTO,479.201,,,
5/24/23,8,RTO,370.136,,,
5/24/23,9,RTO,292.942,,,
5/24/23,10,RTO,273.941,,,
5/24/23,11,RTO,408.543,,,
5/24/23,12,RTO,1096.034,,,
5/24/23,13,RTO,1765.241,,,
5/24/23,14,RTO,2234.465,,,
5/24/23,15,RTO,2819.784,,,
5/24/23,16,RTO,3482.222,,,
5/24/23,17,RTO,4060.858,,,
5/24/23,18,RTO,4697.56,,,
5/24/23,19,RTO,5706.008,,,
5/24/23,20,RTO,5868.094,,,
5/24/23,21,RTO,6587.059,,,
5/24/23,22,RTO,6432.78,,,
5/24/23,23,RTO,6141.765,,,
5/24/23,24,RTO,5952.095,,,
5/25/23,1,RTO,5703.301,,,
5/25/23,2,RTO,5757.778,,,
5/25/23,3,RTO,5807.175,,,
5/25/23,4,RTO,5866.638,,,
5/25/23,5,RTO,5782.049,,,
5/25/23,6,RTO,5568.705,,,
5/25/23,7,RTO,5223.779,,,
5/25/23,8,RTO,4784.626,,,
5/25/23,9,RTO,4585.833,,,
5/25/23,10,RTO,4224.918,,,
5/25/23,11,RTO,3517.285,,,
5/25/23,12,RTO,2975.796,,,
5/25/23,13,RTO,2994.959,,,
5/25/23,14,RTO,3420.582,,,
5/25/23,15,RTO,4124.936,,,
5/25/23,16,RTO,4661.228,,,
5/25/23,17,RTO,4802.148,,,
5/25/23,18,RTO,4735.487,,,
5/25/23,19,RTO,4840.801,,,
5/25/23,20,RTO,5063.732,,,
5/25/23,21,RTO,4747.837,,,
5/25/23,22,RTO,4283.281,,,
5/25/23,23,RTO,4606.379,,,
5/25/23,24,RTO,4704.946,,,
5/26/23,1,RTO,3941.401,,,
5/26/23,2,RTO,3497.032,,,
5/26/23,3,RTO,3689.495,,,
5/26/23,4,RTO,3677.931,,,
5/26/23,5,RTO,3415.294,,,
5/26/23,6,RTO,3326.563,,,
5/26/23,7,RTO,3174.073,,,
5/26/23,8,RTO,2876.57,,,
5/26/23,9,RTO,2241.089,,,
5/26/23,10,RTO,2463.852,,,
5/26/23,11,RTO,2178.723,,,
5/26/23,12,RTO,2579.953,,,
5/26/23,13,RTO,2994.876,,,
5/26/23,14,RTO,3204.374,,,
5/26/23,15,RTO,3408.168,,,
5/26/23,16,RTO,3446.796,,,
5/26/23,17,RTO,3466.99,,,
5/26/23,18,RTO,3390.337,,,
5/26/23,19,RTO,3412.021,,,
5/26/23,20,RTO,3614.711,,,
5/26/23,21,RTO,3574.952,,,
5/26/23,22,RTO,3627.367,,,
5/26/23,23,RTO,3903.399,,,
5/26/23,24,RTO,4070.405,,,
5/27/23,1,RTO,4239.485,,,
5/27/23,2,RTO,4324.753,,,
5/27/23,3,RTO,4152.791,,,
5/27/23,4,RTO,4098.913,,,
5/27/23,5,RTO,3845.902,,,
5/27/23,6,RTO,3444.399,,,
5/27/23,7,RTO,3038.479,,,
5/27/23,8,RTO,2355.535,,,
5/27/23,9,RTO,1517.503,,,
5/27/23,10,RTO,934.406,,,
5/27/23,11,RTO,1031.642,,,
5/27/23,12,RTO,1528.328,,,
5/27/23,13,RTO,1789.95,,,
5/27/23,14,RTO,1860.001,,,
5/27/23,15,RTO,1936.193,,,
5/27/23,16,RTO,1854.917,,,
5/27/23,17,RTO,1731.87,,,
5/27/23,18,RTO,1807.877,,,
5/27/23,19,RTO,1991.843,,,
5/27/23,20,RTO,2283.85,,,
5/27/23,21,RTO,2795.93,,,
5/27/23,22,RTO,2942.734,,,
5/27/23,23,RTO,3273.261,,,
5/27/23,24,RTO,3093.049,,,
5/28/23,1,RTO,2880.848,,,
5/28/23,2,RTO,2805.061,,,
5/28/23,3,RTO,2383.556,,,
5/28/23,4,RTO,2240.961,,,
5/28/23,5,RTO,1910.556,,,
5/28/23,6,RTO,1525.617,,,
5/28/23,7,RTO,1132.547,,,
5/28/23,8,RTO,866.394,,,
5/28/23,9,RTO,745.566,,,
